Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
62	63	0	1.31164141	8.47287073e-09	2.58716933e-09	4.07437645e-11	8.47287073e-09	4.61290528e-09	0.000160012592	0	0	0	0	3
63	64	0	1.33279692	2.92210647e-09	2.70522639e-09	4.07437645e-11	8.47287073e-09	4.6953071e-09	0.000160012592	0	0	0	0	3
64	65	0	1.35395242	2.00822406e-09	2.77681435e-09	4.07437645e-11	8.47287073e-09	4.62324546e-09	0.000160012592	0	0	0	0	3
65	65	0	1.37510793	1.46984256e-09	2.83043331e-09	4.07437645e-11	8.47287073e-09	4.5609892e-09	0.000160012592	0	0	0	0	3
66	66	0	1.39626344	1.007318e-09	2.87070724e-09	4.39646532e-10	8.47287073e-09	4.44890173e-09	0.000160012592	0	0	0	0	3
67	67	0	1.41741894	1.17696249e-09	2.89545398e-09	4.39646532e-10	8.47287073e-09	4.34236791e-09	0.000160012592	0	0	0	0	3
68	68	0	1.43857445	7.36569422e-10	2.90782577e-09	5.1994509e-10	8.47287073e-09	4.27909867e-09	0.000160012592	0	0	0	0	3
69	69	0	1.45972996	1.70579349e-09	2.95723612e-09	7.36569422e-10	8.47287073e-09	4.1808518e-09	0.000160012592	0	0	0	0	3
70	70	0	1.48088546	1.43275609e-09	2.98566883e-09	7.36569422e-10	8.47287073e-09	4.04713614e-09	0.000160012592	0	0	0	0	3
71	71	0	1.50204097	2.04517046e-09	3.01085277e-09	7.36569422e-10	8.47287073e-09	3.85748612e-09	0.000160012592	0	0	0	0	3
72	72	0	1.52319648	2.15225289e-09	2.99025385e-09	7.36569422e-10	8.47287073e-09	3.58862982e-09	0.000160012592	0	0	0	0	3
73	72	0	1.54435198	2.8650848e-09	2.99334416e-09	7.36569422e-10	8.47287073e-09	3.35180783e-09	0.000160012592	0	0	0	0	3
74	73	0	1.56550749	4.39484131e-09	3.04146492e-09	7.36569422e-10	8.47287073e-09	3.06444315e-09	0.000160012592	0	0	0	0	3
75	74	0	1.58666299	1.64438119e-09	2.969845e-09	7.36569422e-10	8.47287073e-09	2.78511466e-09	0.000160012592	0	0	0	0	3
76	75	0	1.6078185	2.52887913e-09	2.96370598e-09	7.36569422e-10	8.47287073e-09	2.6132954e-09	0.000160012592	0	0	0	0	3
77	76	0	1.62897401	9.77345516e-10	2.88587787e-09	7.36569422e-10	8.47287073e-09	2.34220127e-09	0.000160012592	0	0	0	0	3
78	77	0	1.65012951	8.97198367e-10	2.74593692e-09	7.36569422e-10	8.47287073e-09	2.12141385e-09	0.000160012592	0	0	0	0	3
79	78	0	1.67128502	8.10039808e-10	2.62218823e-09	7.36569422e-10	8.47287073e-09	1.86388229e-09	0.000160012592	0	0	0	0	3
80	79	0	1.69244053	3.98794957e-10	2.49680904e-09	3.98794957e-10	8.47287073e-09	1.63234048e-09	0.000160012592	0	0	0	0	3
81	80	0	1.71359603	6.10783987e-10	2.36972381e-09	3.98794957e-10	8.47287073e-09	1.44590755e-09	0.000160012592	0	0	0	0	3
82	80	0	1.73475154	1.64215947e-10	2.23348752e-09	1.64215947e-10	8.47287073e-09	1.2428551e-09	0.000160012592	0	0	0	0	3
83	81	0	1.75590705	3.24367767e-10	2.08234328e-09	1.64215947e-10	8.47287073e-09	1.01636173e-09	0.000160012592	0	0	0	0	3
84	82	0	1.77706255	-3.98071126e-10	1.85281436e-09	-3.98071126e-10	8.47287073e-09	1.18865055e-09	0.000160012592	0	0	0	0	3
85	83	0	1.79821806	-6.42353247e-11	1.67847887e-09	-3.98071126e-10	8.47287073e-09	1.36298604e-09	0.000160012592	0	0	0	0	3
86	84	0	1.81937357	-8.02538129e-10	1.29200351e-09	-8.02538129e-10	4.39484131e-09	1.74946141e-09	0.000160012592	0	0	0	0	3
87	85	0	1.84052907	-5.58848125e-10	1.14696373e-09	-8.02538129e-10	4.39484131e-09	1.89450119e-09	0.000160012592	0	0	0	0	3
88	86	0	1.86168458	-1.4700218e-09	1.00203682e-09	-1.4700218e-09	4.39484131e-09	2.0394281e-09	0.000160012592	0	0	0	0	3
89	86	0	1.88284009	-1.14727131e-09	8.92990409e-10	-1.4700218e-09	4.39484131e-09	2.14847451e-09	0.000160012592	0	0	0	0	3
