Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
86	21	0	2.15	8.70991225	8.69582876	8.67076631	8.71145795	0.0406916341	0.0669291498	0	100	0	0	3
87	21	0	2.175	8.71329015	8.6978537	8.6737222	8.71329015	0.0395679596	0.0659874024	0	100	0	0	3
88	22	0	2.2	8.71389149	8.69976653	8.67786141	8.71389149	0.0360300764	0.0650519458	0	100	0	0	3
89	22	0	2.225	8.71174737	8.70138014	8.68120319	8.71389149	0.0326882991	0.064123416	0	100	0	0	3
90	22	0	2.25	8.71235208	8.70286342	8.6828037	8.71389149	0.031087789	0.063203969	0	100	0	0	3
91	22	0	2.275	8.7135594	8.70432798	8.68355838	8.71389149	0.0303331101	0.0622948131	0	100	0	0	3
92	23	0	2.3	8.71663861	8.70590323	8.68796423	8.71663861	0.0286743808	0.0614053363	0	100	0	0	3
93	23	0	2.325	8.7166734	8.70727033	8.69258268	8.7166734	0.0240907159	0.0605289111	0	100	0	0	3
94	23	0	2.35	8.71336263	8.70825985	8.69507773	8.7166734	0.0215956719	0.0596657865	0	100	0	0	3
95	23	0	2.375	8.71314801	8.70912034	8.69522505	8.7166734	0.0214483521	0.0588167735	0	100	0	0	3
96	24	0	2.4	8.71553464	8.71008747	8.69602188	8.7166734	0.0206515141	0.0579826106	0	100	0	0	3
97	24	0	2.425	8.71603113	8.71104029	8.7010222	8.7166734	0.015651198	0.057163152	0	100	0	0	3
98	24	0	2.45	8.71436677	8.71167574	8.70452512	8.7166734	0.0121482761	0.0563595763	0	100	0	0	3
99	25	0	2.475	8.71174753	8.71197936	8.70452512	8.7166734	0.0121482761	0.0555689002	0	100	0	0	3
100	25	0	2.5	8.71007339	8.71214641	8.70452512	8.7166734	0.0121482761	0.0547936588	0	100	0	0	3
101	25	0	2.525	8.71228744	8.71251605	8.70625481	8.7166734	0.0104185844	0.0540346446	0	100	0	0	3
102	25	0	2.55	8.71267499	8.71282177	8.7096454	8.7166734	0.00702799933	0.0532928582	0	100	0	0	3
103	26	0	2.575	8.7096525	8.71281134	8.7096454	8.7166734	0.00702799933	0.0525638342	0	100	0	0	3
104	26	0	2.6	8.70863708	8.71267701	8.70863708	8.7166734	0.00803631884	0.0518489382	0	100	0	0	3
105	26	0	2.625	8.70847379	8.71255714	8.70847379	8.7166734	0.00819960818	0.0511499268	0	100	0	0	3
106	26	0	2.65	8.71034131	8.71259028	8.70847379	8.7166734	0.00819960818	0.0504681193	0	100	0	0	3
107	27	0	2.675	8.71067207	8.71262647	8.70847379	8.7166734	0.00819960818	0.0498007534	0	100	0	0	3
108	27	0	2.7	8.7069705	8.71232553	8.7069705	8.7166734	0.00970289288	0.0491456012	0	100	0	0	3
109	27	0	2.725	8.70771562	8.71203144	8.7069705	8.7166734	0.00970289288	0.0491456012	0	100	0	0	3
110	27	0	2.75	8.70945218	8.71192215	8.7069705	8.7166734	0.00970289288	0.0491456012	0	100	0	0	3
111	28	0	2.775	8.71094543	8.71185516	8.7069705	8.7166734	0.00849378966	0.0491456012	0	100	0	0	3
112	28	0	2.8	8.71048422	8.71170873	8.7069705	8.7166734	0.00691854029	0.0491456012	0	100	0	0	3
113	28	0	2.825	8.70808195	8.71130127	8.7069705	8.7166734	0.00555143718	0.0491456012	0	100	0	0	3
114	29	0	2.85	8.70759131	8.71086879	8.7069705	8.71603113	0.00456191605	0.0491456012	0	100	0	0	3
115	29	0	2.875	8.71075447	8.71074459	8.7069705	8.71603113	0.00370142618	0.0491456012	0	100	0	0	3
